PHOTOID, LATITUDE, LONGITUDE, DATETIME
23484557068, 61.497324, 23.750864, 2017:09:06 16:08:37
36626586644, 61.497324, 23.750864, 2017:09:06 16:08:51
36626584834, 61.497324, 23.750864, 2017:09:06 16:08:55
37079736350, 61.497324, 23.750864, 2017:09:06 16:09:03
37079734870, 61.497324, 23.750864, 2017:09:06 16:09:13
36666641973, 61.497324, 23.750864, 2017:09:06 16:09:23
23484535918, 61.497324, 23.750864, 2017:09:06 16:09:38
37335934171, 61.497324, 23.750864, 2017:09:06 16:09:46
37306154552, 61.497324, 23.750864, 2017:09:06 16:10:24
37306150782, 61.497324, 23.750864, 2017:09:06 16:10:28
36626565134, 61.497324, 23.750864, 2017:09:06 16:10:38
37306146552, 61.497324, 23.750864, 2017:09:06 16:10:51
37288818946, 61.497324, 23.750864, 2017:09:06 16:11:07
37288815916, 61.497324, 23.750864, 2017:09:06 16:11:14
37079718060, 61.497324, 23.750864, 2017:09:06 16:11:25
36626554504, 61.497324, 23.750864, 2017:09:06 16:11:33
36626552174, 61.497324, 23.750864, 2017:09:06 16:11:49
36626549714, 61.497324, 23.750864, 2017:09:06 16:11:55
36626547314, 61.497324, 23.750864, 2017:09:06 16:12:00
36626545414, 61.497324, 23.750864, 2017:09:06 16:12:05
36626543914, 61.497324, 23.750864, 2017:09:06 16:12:11
37079703290, 61.497324, 23.750864, 2017:09:06 16:12:18
37079701770, 61.497324, 23.750864, 2017:09:06 16:12:44
37288781296, 61.497324, 23.750864, 2017:09:06 16:13:09
37288775966, 61.497324, 23.750864, 2017:09:06 16:13:55
37288772706, 61.497324, 23.750864, 2017:09:06 16:14:04
37288769626, 61.497324, 23.750864, 2017:09:06 16:14:19
37288765676, 61.497324, 23.750864, 2017:09:06 16:14:25
37288761016, 61.497324, 23.750864, 2017:09:06 16:14:44
37335897591, 61.497324, 23.750864, 2017:09:06 16:15:03
37335894861, 61.497324, 23.750864, 2017:09:06 16:15:13
37079689120, 61.497324, 23.750864, 2017:09:06 16:15:20
37335889301, 61.497324, 23.750864, 2017:09:06 16:15:39
23484484428, 61.497324, 23.750864, 2017:09:06 16:15:53
36626523224, 61.497324, 23.750864, 2017:09:06 16:16:00
36626521704, 61.497324, 23.750864, 2017:09:06 16:16:24
37306090792, 61.497324, 23.750864, 2017:09:06 16:16:58
37079679720, 61.497324, 23.750864, 2017:09:06 16:17:17
37079678120, 61.497324, 23.750864, 2017:09:06 16:17:27
37335860431, 61.497319, 23.750821, 2017:09:06 16:17:34
37335857501, 61.497319, 23.750821, 2017:09:06 16:18:02
36666582863, 61.497319, 23.750821, 2017:09:06 16:18:26
36666581343, 61.497319, 23.750821, 2017:09:06 16:18:45
23484457498, 61.497319, 23.750821, 2017:09:06 16:18:49
37335842601, 61.497319, 23.750821, 2017:09:06 16:19:06
37335838471, 61.497319, 23.750821, 2017:09:06 16:19:11
37306061842, 61.497319, 23.750821, 2017:09:06 16:19:42
37079667000, 61.497319, 23.750821, 2017:09:06 16:19:47
37335831831, 61.497580, 23.751958, 2017:09:06 16:20:39
23483382848, 61.727825, 24.963855, 2017:09:24 12:19:07
37300149092, 61.889667, 26.020141, 2017:09:23 23:46:57
36659381493, 61.497131, 23.752505, 2017:09:26 12:13:49
37298787052, 61.497172, 23.753020, 2017:09:26 12:12:49
36659375083, 61.497172, 23.753020, 2017:09:26 12:12:19
36619409454, 61.497290, 23.754479, 2017:09:26 12:11:59
36618851964, 62.215383, 25.763036, 2017:09:26 12:05:50
36613557124, 61.769025, 24.023647, 2017:09:23 11:27:05
37293468072, 61.769025, 24.023647, 2017:09:23 11:26:55
36613549234, 61.769269, 24.024155, 2017:09:23 11:25:37
36613544894, 61.769158, 24.024088, 2017:09:23 11:20:59
37066895350, 61.769194, 24.024433, 2017:09:23 11:20:21
23471547198, 61.769102, 24.024230, 2017:09:23 11:19:35
37066886500, 61.769166, 24.023736, 2017:09:23 11:18:06
23471537378, 61.769166, 24.023736, 2017:09:23 11:18:03
37275891416, 61.769102, 24.023636, 2017:09:23 11:17:17
37323115441, 61.769102, 24.023847, 2017:09:23 11:07:59
37275883246, 61.768922, 24.023447, 2017:09:23 11:10:31
37323105301, 61.769055, 24.023952, 2017:09:23 11:04:47
23471517828, 61.768975, 24.024002, 2017:09:23 11:03:50
23471512998, 61.768944, 24.023930, 2017:09:23 11:03:23
37275858756, 61.768947, 24.023966, 2017:09:23 11:02:55
23471504858, 61.769047, 24.023875, 2017:09:23 11:00:15
37275843836, 61.769030, 24.023636, 2017:09:23 11:02:19
36613478354, 61.769066, 24.023794, 2017:09:23 10:59:16
36613473984, 61.769066, 24.023794, 2017:09:23 10:59:28
36613469624, 61.769077, 24.023752, 2017:09:23 10:58:54
37066815280, 61.769047, 24.023747, 2017:09:23 10:59:08
37066807820, 61.769208, 24.023661, 2017:09:23 10:57:14
37275829176, 61.769119, 24.023822, 2017:09:23 10:58:33
37066798950, 61.769244, 24.023794, 2017:09:23 10:56:56
37275821386, 61.769119, 24.023630, 2017:09:23 10:55:54
37066790270, 61.769163, 24.023555, 2017:09:23 10:55:33
37066783650, 61.769122, 24.023547, 2017:09:23 10:55:03
37066776380, 61.769122, 24.023547, 2017:09:23 10:54:50
37066771030, 61.769166, 24.023555, 2017:09:23 10:54:12
37066763740, 61.769180, 24.024141, 2017:09:23 10:52:14
23471455238, 61.769172, 24.024280, 2017:09:23 10:52:31
36708528273, 61.516527, 23.686233, 2017:09:16 19:19:59
