termPHOTOID, LATITUDE, LONGITUDE, DATETIME
36900567862, 61.499528, 23.744351, 2017:09:06 16:39:00
36674357250, 61.499528, 23.744351, 2017:09:06 16:38:54
36882676106, 61.499528, 23.744351, 2017:09:06 16:38:47
36882674986, 61.499528, 23.744351, 2017:09:06 16:38:41
37071138805, 61.499528, 23.744351, 2017:09:06 16:38:37
36882671166, 61.499528, 23.744351, 2017:09:06 16:38:33
36236198444, 61.499528, 23.744351, 2017:09:06 16:38:19
36900559582, 61.499528, 23.744351, 2017:09:06 16:38:09
36882665836, 61.499528, 23.744351, 2017:09:06 16:38:04
36882664196, 61.499528, 23.744351, 2017:09:06 16:37:47
36236185054, 61.499528, 23.744351, 2017:09:06 16:37:30
36882658616, 61.499528, 23.744351, 2017:09:06 16:37:21
36882655546, 61.499528, 23.744351, 2017:09:06 16:37:17
36900552362, 61.499528, 23.744351, 2017:09:06 16:37:09
36882652436, 61.499528, 23.744351, 2017:09:06 16:37:04
36882650616, 61.499528, 23.744351, 2017:09:06 16:36:55
36882648686, 61.499528, 23.744351, 2017:09:06 16:36:47
36674337620, 61.499528, 23.744351, 2017:09:06 16:36:40
36900543942, 61.499528, 23.744351, 2017:09:06 16:36:31
36900536612, 61.499528, 23.744351, 2017:09:06 16:49:36
36674326130, 61.499528, 23.744351, 2017:09:06 16:36:19
36674553930, 61.499528, 23.744351, 2017:09:06 16:58:42
36236370564, 61.499528, 23.744351, 2017:09:06 16:58:36
36236368594, 61.499528, 23.744351, 2017:09:06 16:58:22
36900778602, 61.499528, 23.744351, 2017:09:06 16:58:01
36900777622, 61.499528, 23.744351, 2017:09:06 16:57:52
36929769811, 61.499528, 23.744351, 2017:09:06 16:57:48
36929767621, 61.499528, 23.744351, 2017:09:06 16:57:43
36900774292, 61.499528, 23.744351, 2017:09:06 16:57:38
36929763901, 61.499528, 23.744351, 2017:09:06 16:57:27
36236358914, 61.499528, 23.744351, 2017:09:06 16:57:23
36900770232, 61.499528, 23.744351, 2017:09:06 16:57:19
36900768762, 61.499528, 23.744351, 2017:09:06 16:57:12
36929755151, 61.499528, 23.744351, 2017:09:06 16:57:03
36882873976, 61.499528, 23.744351, 2017:09:06 16:56:54
36236351424, 61.499528, 23.744351, 2017:09:06 16:56:48
36882870266, 61.499528, 23.744351, 2017:09:06 16:56:41
36236349264, 61.499528, 23.744351, 2017:09:06 16:56:32
37071260245, 61.499528, 23.744351, 2017:09:06 16:56:26
36929746211, 61.499528, 23.744351, 2017:09:06 16:56:19
36236345694, 61.499528, 23.744351, 2017:09:06 16:56:14
36236344574, 61.499528, 23.744351, 2017:09:06 16:56:08
36929740981, 61.499528, 23.744351, 2017:09:06 16:55:53
37071252825, 61.499528, 23.744351, 2017:09:06 16:55:44
36236339134, 61.499528, 23.744351, 2017:09:06 16:55:36
36900748362, 61.499528, 23.744351, 2017:09:06 16:55:31
37071249465, 61.499528, 23.744351, 2017:09:06 16:54:47
36900743132, 61.499528, 23.744351, 2017:09:06 16:54:43
36882840766, 61.499528, 23.744351, 2017:09:06 16:54:26
36882838016, 61.499528, 23.744351, 2017:09:06 16:54:21
36900737162, 61.499528, 23.744351, 2017:09:06 16:54:10
36900735282, 61.499528, 23.744351, 2017:09:06 16:54:05
37071245305, 61.499528, 23.744351, 2017:09:06 16:53:59
36674426670, 64.608505, 27.986313, 2017:08:29 16:36:38
36236041704, 61.504586, 23.743300, 2017:09:06 17:27:35
36900364782, 61.504586, 23.743300, 2017:09:06 17:27:30
36900363442, 61.504586, 23.743300, 2017:09:06 17:27:22
36929409911, 61.504586, 23.743300, 2017:09:06 17:27:15
36674185270, 61.504586, 23.743300, 2017:09:06 17:27:05
36236034304, 61.504586, 23.743300, 2017:09:06 17:26:59
36236032384, 61.504586, 23.743300, 2017:09:06 17:26:51
36236029914, 61.504586, 23.743300, 2017:09:06 17:26:46
36236027924, 61.504586, 23.743300, 2017:09:06 17:26:41
37070938915, 61.504586, 23.743300, 2017:09:06 17:26:28
36900353242, 61.504586, 23.743300, 2017:09:06 17:26:20
36900352262, 61.504586, 23.743300, 2017:09:06 17:26:03
37070934385, 61.504586, 23.743300, 2017:09:06 17:26:00
36674172060, 61.504586, 23.743300, 2017:09:06 17:25:39
37070925875, 61.504586, 23.743300, 2017:09:06 17:25:10
36929387471, 61.504586, 23.743300, 2017:09:06 17:24:35
36236006434, 61.504586, 23.743300, 2017:09:06 17:24:26
36236005584, 61.504586, 23.743300, 2017:09:06 17:20:32
36674161080, 61.504586, 23.743300, 2017:09:06 17:19:30
36900341582, 61.504586, 23.743300, 2017:09:06 17:18:29
36882419666, 61.504586, 23.743300, 2017:09:06 17:18:02
37070915235, 61.504586, 23.743300, 2017:09:06 17:17:58
37070913385, 61.504586, 23.743300, 2017:09:06 17:17:53
36882409496, 61.504586, 23.743300, 2017:09:06 17:17:35
36674260740, 61.504586, 23.743300, 2017:09:06 17:32:35
36882552976, 61.504586, 23.743300, 2017:09:06 17:32:28
36882551136, 61.504586, 23.743300, 2017:09:06 17:32:20
36929508311, 61.504586, 23.743300, 2017:09:06 17:32:12
36674252390, 61.504586, 23.743300, 2017:09:06 17:32:07
36929502501, 61.504586, 23.743300, 2017:09:06 17:31:55
37071029535, 61.504586, 23.743300, 2017:09:06 17:31:48
36929496181, 61.504586, 23.743300, 2017:09:06 17:31:38
36900430212, 61.504586, 23.743300, 2017:09:06 17:31:34
36900426792, 61.504586, 23.743300, 2017:09:06 17:31:28
36900425042, 61.504586, 23.743300, 2017:09:06 17:31:21
36900420352, 61.504586, 23.743300, 2017:09:06 17:31:04
36236085174, 61.504586, 23.743300, 2017:09:06 17:30:55
36929476761, 61.504586, 23.743300, 2017:09:06 17:30:45
37071003565, 61.504586, 23.743300, 2017:09:06 17:30:23
37071001555, 61.504586, 23.743300, 2017:09:06 17:30:19
36882511436, 61.504586, 23.743300, 2017:09:06 17:30:15
36882509196, 61.504586, 23.743300, 2017:09:06 17:30:10
36674221780, 61.504586, 23.743300, 2017:09:06 17:29:59
36236071384, 61.504586, 23.743300, 2017:09:06 17:29:51
36882501516, 61.504586, 23.743300, 2017:09:06 17:29:47
37070990385, 61.504586, 23.743300, 2017:09:06 17:29:42
36236067314, 61.504586, 23.743300, 2017:09:06 17:29:37
36882494676, 61.504586, 23.743300, 2017:09:06 17:29:33
36236060934, 61.504586, 23.743300, 2017:09:06 17:29:07
36929437791, 61.504586, 23.743300, 2017:09:06 17:28:47
36674204440, 61.504586, 23.743300, 2017:09:06 17:28:40
36929426251, 61.504586, 23.743300, 2017:09:06 17:28:23
36900375372, 61.504586, 23.743300, 2017:09:06 17:28:10
36236048584, 61.504586, 23.743300, 2017:09:06 17:28:05
37070960565, 61.504586, 23.743300, 2017:09:06 17:27:59
36674193390, 61.504586, 23.743300, 2017:09:06 17:27:54
37070957025, 61.504586, 23.743300, 2017:09:06 17:27:44
36882463936, 61.504586, 23.743300, 2017:09:06 17:27:39
36236024094, 60.168830, 24.959682, 2010:11:05 12:39:22
37070911875, 62.315035, 28.388832, 2017:09:04 03:55:28
36929242901, 61.384061, 25.977155, 2017:09:02 14:45:08
36899405312, 61.504586, 23.743300, 2017:09:06 17:55:36
36928455991, 61.504586, 23.743300, 2017:09:06 17:55:30
36928451791, 61.504586, 23.743300, 2017:09:06 17:55:25
36928449451, 61.504586, 23.743300, 2017:09:06 17:55:20
37070026055, 61.504586, 23.743300, 2017:09:06 17:55:16
37070024055, 61.504586, 23.743300, 2017:09:06 17:55:11
36899386992, 61.504586, 23.743300, 2017:09:06 17:55:03
37070020245, 61.504586, 23.743300, 2017:09:06 17:54:54
36928437671, 61.504586, 23.743300, 2017:09:06 17:54:44
36928435941, 61.504586, 23.743300, 2017:09:06 17:54:36
36899378482, 61.504586, 23.743300, 2017:09:06 17:54:32
36673219980, 61.504586, 23.743300, 2017:09:06 17:54:26
36928427451, 61.504586, 23.743300, 2017:09:06 17:54:21
36673217670, 61.504586, 23.743300, 2017:09:06 17:54:17
36928422801, 61.504586, 23.743300, 2017:09:06 17:54:11
36928420031, 61.504586, 23.743300, 2017:09:06 17:54:05
36928417921, 61.504586, 23.743300, 2017:09:06 17:53:47
36673214310, 61.504586, 23.743300, 2017:09:06 17:53:41
36928412781, 61.504586, 23.743300, 2017:09:06 17:53:36
36881575826, 61.504586, 23.743300, 2017:09:06 17:53:18
36881573846, 61.504586, 23.743300, 2017:09:06 17:53:10
36235160754, 61.504586, 23.743300, 2017:09:06 17:53:02
36881567186, 61.504586, 23.743300, 2017:09:06 17:52:55
36235154934, 61.504586, 23.743300, 2017:09:06 17:52:47
36236524834, 65.500806, 28.538156, 2017:06:29 23:20:37
36929775061, 61.499528, 23.744351, 2017:09:06 16:58:14
36674173350, 61.504586, 23.743300, 2017:09:06 17:25:55
36674170140, 61.504586, 23.743300, 2017:09:06 17:25:34
36900346042, 61.504586, 23.743300, 2017:09:06 17:25:30
37071019915, 61.504586, 23.743300, 2017:09:06 17:31:15
36900421892, 61.504586, 23.743300, 2017:09:06 17:31:09
36900418852, 61.504586, 23.743300, 2017:09:06 17:30:59
36674226790, 61.504586, 23.743300, 2017:09:06 17:30:50
36929474741, 61.504586, 23.743300, 2017:09:06 17:30:39
36674215200, 61.504586, 23.743300, 2017:09:06 17:29:28
36674212970, 61.504586, 23.743300, 2017:09:06 17:29:25
36900388702, 61.504586, 23.743300, 2017:09:06 17:28:44
36674202710, 61.504586, 23.743300, 2017:09:06 17:28:34
36929428511, 61.504586, 23.743300, 2017:09:06 17:28:28
36929424601, 61.504586, 23.743300, 2017:09:06 17:28:17
37070912825, 61.504586, 23.743300, 2017:09:06 17:29:04
36928410581, 61.504586, 23.743300, 2017:09:06 17:53:31
36673210060, 61.504586, 23.743300, 2017:09:06 17:53:26
36673192800, 61.504586, 23.743300, 2017:09:06 17:52:41
36881559756, 61.504586, 23.743300, 2017:09:06 17:52:33
36673188200, 61.504586, 23.743300, 2017:09:06 17:52:26
36899334112, 61.504586, 23.743300, 2017:09:06 17:51:47
36235143654, 61.504586, 23.743300, 2017:09:06 17:51:36
36881548486, 61.504586, 23.743300, 2017:09:06 17:51:26
36673176440, 61.504586, 23.743300, 2017:09:06 17:51:15
36899317062, 61.504586, 23.743300, 2017:09:06 17:51:10
36673173660, 61.504586, 23.743300, 2017:09:06 17:51:03
36899312252, 61.504586, 23.743300, 2017:09:06 17:50:58
36899309082, 61.504586, 23.743300, 2017:09:06 17:50:51
36899306782, 61.504586, 23.743300, 2017:09:06 17:50:42
36899303982, 61.504586, 23.743300, 2017:09:06 17:50:36
36673166110, 61.504586, 23.743300, 2017:09:06 17:50:30
36673164370, 61.504586, 23.743300, 2017:09:06 17:50:24
36899295692, 61.504586, 23.743300, 2017:09:06 17:50:17
37069973895, 61.504586, 23.743300, 2017:09:06 17:50:10
37069971905, 61.504586, 23.743300, 2017:09:06 17:49:52
37069969065, 61.504586, 23.743300, 2017:09:06 17:49:47
36881530906, 61.504586, 23.743300, 2017:09:06 17:49:42
37069965865, 61.504586, 23.743300, 2017:09:06 17:49:32
36881527696, 61.504586, 23.743300, 2017:09:06 17:49:24
36881526186, 61.504586, 23.743300, 2017:09:06 17:49:15
36673153020, 61.504586, 23.743300, 2017:09:06 17:49:09
36881523616, 61.504586, 23.743300, 2017:09:06 17:49:01
36673150590, 61.504586, 23.743300, 2017:09:06 17:48:53
37069953395, 61.504586, 23.743300, 2017:09:06 17:48:46
37069951505, 61.504586, 23.743300, 2017:09:06 17:48:40
37069947005, 61.504586, 23.743300, 2017:09:06 17:48:34
36899258942, 61.504586, 23.743300, 2017:09:06 17:48:27
36899256962, 61.504586, 23.743300, 2017:09:06 17:48:19
36899254832, 61.504586, 23.743300, 2017:09:06 17:48:15
36899252662, 61.504586, 23.743300, 2017:09:06 17:48:10
36928352421, 61.504586, 23.743300, 2017:09:06 17:47:45
36673135170, 61.504586, 23.743300, 2017:09:06 17:47:02
36881488586, 61.504586, 23.743300, 2017:09:06 17:46:22
36899222132, 61.504586, 23.743300, 2017:09:06 17:46:14
37069905995, 61.504586, 23.743300, 2017:09:06 17:45:52
36928329431, 61.504586, 23.743300, 2017:09:06 17:45:45
37069893685, 61.504586, 23.743300, 2017:09:06 17:45:31
36928322611, 61.504586, 23.743300, 2017:09:06 17:45:21
36928320441, 61.504586, 23.743300, 2017:09:06 17:45:03
37069877245, 61.504586, 23.743300, 2017:09:06 17:44:38
36928316281, 61.504586, 23.743300, 2017:09:06 17:44:32
36235067714, 61.504586, 23.743300, 2017:09:06 17:44:27
37069869565, 61.504586, 23.743300, 2017:09:06 17:44:21
36673112870, 61.504586, 23.743300, 2017:09:06 17:44:15
36235064914, 61.504586, 23.743300, 2017:09:06 17:44:10
37069862695, 61.504586, 23.743300, 2017:09:06 17:44:00
37069856675, 61.504586, 23.743300, 2017:09:06 17:43:21
37069853165, 61.504586, 23.743300, 2017:09:06 17:42:56
37069852205, 61.504586, 23.743300, 2017:09:06 17:42:44
36928301791, 61.504586, 23.743300, 2017:09:06 17:42:30
37069846985, 61.504586, 23.743300, 2017:09:06 17:42:25
36881441606, 61.504586, 23.743300, 2017:09:06 17:42:20
36235055744, 61.504586, 23.743300, 2017:09:06 17:42:15
36928294651, 61.504586, 23.743300, 2017:09:06 17:42:09
36881435896, 61.504586, 23.743300, 2017:09:06 17:42:05
36928291051, 61.504586, 23.743300, 2017:09:06 17:42:00
36928289651, 61.504586, 23.743300, 2017:09:06 17:41:54
36881431966, 61.504586, 23.743300, 2017:09:06 17:41:48
37069828685, 61.504586, 23.743300, 2017:09:06 17:41:42
36928285651, 61.504586, 23.743300, 2017:09:06 17:41:29
36928283171, 61.504586, 23.743300, 2017:09:06 17:41:22
36881424336, 61.504586, 23.743300, 2017:09:06 17:41:14
36235031984, 61.504586, 23.743300, 2017:09:06 17:40:50
36881420776, 61.504586, 23.743300, 2017:09:06 17:40:28
36899135702, 61.504586, 23.743300, 2017:09:06 17:40:22
36673056730, 61.504586, 23.743300, 2017:09:06 17:40:05
36673054800, 61.504586, 23.743300, 2017:09:06 17:39:59
36928261981, 61.504586, 23.743300, 2017:09:06 17:38:14
36234982554, 61.504586, 23.743300, 2017:09:06 17:37:32
36234980974, 61.504586, 23.743300, 2017:09:06 17:37:24
36234976734, 61.504586, 23.743300, 2017:09:06 17:36:58
37069786045, 61.504586, 23.743300, 2017:09:06 17:36:36
36234973324, 61.504586, 23.743300, 2017:09:06 17:36:30
36899081042, 61.504586, 23.743300, 2017:09:06 17:36:22
36881377266, 61.504586, 23.743300, 2017:09:06 17:36:15
36234966524, 61.504586, 23.743300, 2017:09:06 17:36:06
36234964174, 61.504586, 23.743300, 2017:09:06 17:36:00
36899071162, 61.504586, 23.743300, 2017:09:06 17:35:54
36881369496, 61.504586, 23.743300, 2017:09:06 17:35:46
36881367576, 61.504586, 23.743300, 2017:09:06 17:35:41
36928224151, 61.504586, 23.743300, 2017:09:06 17:35:36
36928222521, 61.504586, 23.743300, 2017:09:06 17:35:24
37069768635, 61.504586, 23.743300, 2017:09:06 17:35:14
36899058772, 61.504586, 23.743300, 2017:09:06 17:35:08
36928214991, 61.504586, 23.743300, 2017:09:06 17:35:00
36899055732, 61.504586, 23.743300, 2017:09:06 17:34:45
36881342646, 61.504586, 23.743300, 2017:09:06 17:34:25
37069759095, 61.504586, 23.743300, 2017:09:06 17:34:15
36234911674, 61.504586, 23.743300, 2017:09:06 17:32:57
36899029362, 61.504586, 23.743300, 2017:09:06 17:32:47
36899023532, 61.504586, 23.743300, 2017:09:06 17:32:41
37069846155, 65.590513, 27.576011, None
36235039224, 65.590522, 27.576619, None
36928277761, 65.589316, 27.586541, None
36673051020, 65.597436, 27.627016, None
36881366236, 65.588661, 27.574486, None
36234946584, 65.588608, 27.573366, None
36928093911, 61.504586, 23.743300, 2017:09:06 18:38:29
36898942532, 61.504586, 23.743300, 2017:09:06 18:38:23
36928090301, 61.504586, 23.743300, 2017:09:06 18:38:18
36672913570, 61.504586, 23.743300, 2017:09:06 18:38:12
36898936672, 61.504586, 23.743300, 2017:09:06 18:38:08
36928085251, 61.504586, 23.743300, 2017:09:06 18:37:53
37069655225, 61.504586, 23.743300, 2017:09:06 18:37:46
36928081541, 61.504586, 23.743300, 2017:09:06 18:37:36
37069650905, 61.504586, 23.743300, 2017:09:06 18:37:26
36898927012, 61.504586, 23.743300, 2017:09:06 18:37:21
37069644485, 61.504586, 23.743300, 2017:09:06 18:37:16
36881187476, 61.504586, 23.743300, 2017:09:06 18:37:11
37069640235, 61.504586, 23.743300, 2017:09:06 18:37:07
36928064021, 61.504586, 23.743300, 2017:09:06 18:37:00
36928061831, 61.504586, 23.743300, 2017:09:06 18:36:56
37069633045, 61.504586, 23.743300, 2017:09:06 18:36:52
36898918672, 61.504586, 23.743300, 2017:09:06 18:36:36
36672898470, 61.504586, 23.743300, 2017:09:06 18:10:39
37069623785, 61.504586, 23.743300, 2017:09:06 18:10:33
36928035391, 61.504586, 23.743300, 2017:09:06 18:10:25
36672895190, 61.504586, 23.743300, 2017:09:06 18:10:09
36881150826, 61.504586, 23.743300, 2017:09:06 18:10:04
36898898912, 61.504586, 23.743300, 2017:09:06 18:09:54
37069617985, 61.504586, 23.743300, 2017:09:06 18:09:46
36928018211, 61.504586, 23.743300, 2017:09:06 18:09:40
36928013671, 61.504586, 23.743300, 2017:09:06 18:08:26
37069602355, 61.504586, 23.743300, 2017:09:06 18:08:20
36928011401, 61.504586, 23.743300, 2017:09:06 18:08:14
37069596435, 61.504586, 23.743300, 2017:09:06 18:08:09
36928009021, 61.504586, 23.743300, 2017:09:06 18:08:03
36928007941, 61.504586, 23.743300, 2017:09:06 18:07:54
36928005571, 61.504586, 23.743300, 2017:09:06 18:07:44
36234741234, 61.504586, 23.743300, 2017:09:06 18:07:18
37069578225, 61.504586, 23.743300, 2017:09:06 18:07:14
37069576475, 61.504586, 23.743300, 2017:09:06 18:07:03
36881117056, 61.504586, 23.743300, 2017:09:06 18:06:56
37069571335, 61.504586, 23.743300, 2017:09:06 18:06:05
36898848102, 61.504586, 23.743300, 2017:09:06 18:06:00
36234723724, 61.504586, 23.743300, 2017:09:06 18:05:54
36898841882, 61.504586, 23.743300, 2017:09:06 18:05:45
36927987261, 61.504586, 23.743300, 2017:09:06 18:05:38
36234712414, 61.504586, 23.743300, 2017:09:06 18:05:27
36672860530, 61.504586, 23.743300, 2017:09:06 18:05:11
36881098576, 61.504586, 23.743300, 2017:09:06 18:04:42
36672845840, 61.504586, 23.743300, 2017:09:06 18:04:37
37069544535, 61.504586, 23.743300, 2017:09:06 18:04:32
36234686544, 61.504586, 23.743300, 2017:09:06 18:04:27
36898817192, 61.504586, 23.743300, 2017:09:06 18:04:19
36234676124, 61.504586, 23.743300, 2017:09:06 18:03:55
36672833270, 61.504586, 23.743300, 2017:09:06 18:03:50
36881084376, 61.504586, 23.743300, 2017:09:06 18:03:42
36881082606, 61.504586, 23.743300, 2017:09:06 18:03:38
36881080716, 61.504586, 23.743300, 2017:09:06 18:03:09
36881078366, 61.504586, 23.743300, 2017:09:06 18:02:59
36234654794, 61.504586, 23.743300, 2017:09:06 18:02:21
36898784502, 61.504586, 23.743300, 2017:09:06 18:01:43
37069516095, 61.504586, 23.743300, 2017:09:06 18:01:34
36672811790, 61.504586, 23.743300, 2017:09:06 18:01:05
36927916421, 61.504586, 23.743300, 2017:09:06 18:00:59
36672806120, 61.504586, 23.743300, 2017:09:06 18:09:35
36898767282, 61.534666, 24.082869, 2017:09:05 20:25:36
36927900241, 61.534702, 24.082866, 2017:09:05 20:24:22
36881043576, 61.534655, 24.082919, 2017:09:05 20:23:11
36927892781, 61.534708, 24.082813, 2017:09:05 20:19:48
36672790610, 61.534694, 24.082847, 2017:09:05 20:17:53
36927742141, 65.128674, 25.282483, 2017:09:06 18:33:15
36234491764, 65.128674, 25.282483, 2017:09:06 18:32:52
36235145084, 61.504586, 23.743300, 2017:09:06 17:51:42
37069934395, 61.504586, 23.743300, 2017:09:06 17:48:02
36235103334, 61.504586, 23.743300, 2017:09:06 17:47:39
36928349971, 61.504586, 23.743300, 2017:09:06 17:47:32
36235100564, 61.504586, 23.743300, 2017:09:06 17:47:27
36899236442, 61.504586, 23.743300, 2017:09:06 17:47:15
36235095194, 61.504586, 23.743300, 2017:09:06 17:47:08
36899226522, 61.504586, 23.743300, 2017:09:06 17:46:57
37069909495, 61.504586, 23.743300, 2017:09:06 17:46:45
36899222152, 61.504586, 23.743300, 2017:09:06 17:46:37
36673130100, 61.504586, 23.743300, 2017:09:06 17:45:38
36881472366, 61.504586, 23.743300, 2017:09:06 17:45:26
36235076244, 61.504586, 23.743300, 2017:09:06 17:45:12
36235073294, 61.504586, 23.743300, 2017:09:06 17:44:49
36928318241, 61.504586, 23.743300, 2017:09:06 17:44:43
37069860795, 61.504586, 23.743300, 2017:09:06 17:43:43
36881450236, 61.504586, 23.743300, 2017:09:06 17:43:29
37069854735, 61.504586, 23.743300, 2017:09:06 17:43:06
36881423406, 61.504586, 23.743300, 2017:09:06 17:41:00
36899132212, 61.504586, 23.743300, 2017:09:06 17:40:16
36673058850, 61.504586, 23.743300, 2017:09:06 17:40:10
36899122292, 61.504586, 23.743300, 2017:09:06 17:39:49
36673049790, 61.504586, 23.743300, 2017:09:06 17:39:44
36673048120, 61.504586, 23.743300, 2017:09:06 17:39:28
36673046620, 61.504586, 23.743300, 2017:09:06 17:39:14
36881409396, 61.504586, 23.743300, 2017:09:06 17:39:08
36235011404, 61.504586, 23.743300, 2017:09:06 17:39:01
36881407126, 61.504586, 23.743300, 2017:09:06 17:38:56
36235005824, 61.504586, 23.743300, 2017:09:06 17:38:50
36673041320, 61.504586, 23.743300, 2017:09:06 17:38:42
36881400646, 61.504586, 23.743300, 2017:09:06 17:38:32
36881394786, 61.504586, 23.743300, 2017:09:06 17:38:07
36234991084, 61.504586, 23.743300, 2017:09:06 17:37:59
36234988734, 61.504586, 23.743300, 2017:09:06 17:37:55
36234986594, 61.504586, 23.743300, 2017:09:06 17:37:45
36234984414, 61.504586, 23.743300, 2017:09:06 17:37:39
36234978474, 61.504586, 23.743300, 2017:09:06 17:37:14
37069769435, 61.504586, 23.743300, 2017:09:06 17:35:19
36881348596, 61.504586, 23.743300, 2017:09:06 17:34:35
37069760725, 61.504586, 23.743300, 2017:09:06 17:34:31
36881335256, 61.504586, 23.743300, 2017:09:06 17:34:08
36881331616, 61.504586, 23.743300, 2017:09:06 17:34:03
36881327396, 61.504586, 23.743300, 2017:09:06 17:33:46
36234926364, 61.504586, 23.743300, 2017:09:06 17:33:39
37069753785, 61.504586, 23.743300, 2017:09:06 17:33:32
36234922534, 61.504586, 23.743300, 2017:09:06 17:33:23
36672985720, 61.504586, 23.743300, 2017:09:06 17:33:18
36234918244, 61.504586, 23.743300, 2017:09:06 17:33:13
36234915894, 61.504586, 23.743300, 2017:09:06 17:33:09
36672980690, 61.504586, 23.743300, 2017:09:06 17:33:04
36672978340, 61.504586, 23.743300, 2017:09:06 17:32:52
36234903074, 61.504586, 23.743300, 2017:09:06 17:44:55
36234793574, 61.504586, 23.743300, 2017:09:06 18:37:31
36898917512, 61.504586, 23.743300, 2017:09:06 18:10:57
36881171936, 61.504586, 23.743300, 2017:09:06 18:10:52
36881169136, 61.504586, 23.743300, 2017:09:06 18:10:48
36672899160, 61.504586, 23.743300, 2017:09:06 18:10:43
36672896170, 61.504586, 23.743300, 2017:09:06 18:10:16
36234765264, 61.504586, 23.743300, 2017:09:06 18:09:50
36898893812, 61.504586, 23.743300, 2017:09:06 18:09:28
36672885710, 61.504586, 23.743300, 2017:09:06 18:09:23
36928015081, 61.504586, 23.743300, 2017:09:06 18:08:32
36928006831, 61.504586, 23.743300, 2017:09:06 18:07:49
36672874020, 61.504586, 23.743300, 2017:09:06 18:07:28
36881115836, 61.504586, 23.743300, 2017:09:06 18:06:32
36234717754, 61.504586, 23.743300, 2017:09:06 18:05:33
36234710154, 61.504586, 23.743300, 2017:09:06 18:05:17
36234705824, 61.504586, 23.743300, 2017:09:06 18:05:07
36898826872, 61.504586, 23.743300, 2017:09:06 18:05:02
36672853990, 61.504586, 23.743300, 2017:09:06 18:04:57
36234698274, 61.504586, 23.743300, 2017:09:06 18:04:53
36672850060, 61.504586, 23.743300, 2017:09:06 18:04:48
36927959261, 61.504586, 23.743300, 2017:09:06 18:04:08
36881089706, 61.504586, 23.743300, 2017:09:06 18:04:03
36881076336, 61.504586, 23.743300, 2017:09:06 18:02:53
36672827590, 61.504586, 23.743300, 2017:09:06 18:02:42
36234659034, 61.504586, 23.743300, 2017:09:06 18:02:38
36927938011, 61.504586, 23.743300, 2017:09:06 18:02:31
36672822320, 61.504586, 23.743300, 2017:09:06 18:02:26
36672820210, 61.504586, 23.743300, 2017:09:06 18:02:07
36234651534, 61.504586, 23.743300, 2017:09:06 18:02:01
36898778762, 61.504586, 23.743300, 2017:09:06 18:01:09
36927912221, 61.504586, 23.743300, 2017:09:06 17:55:36
37069032335, 60.421770, 22.654194, 2017:09:02 19:47:15
36880595576, 65.586433, 27.640250, None
37068445725, 61.596666, 23.345277, 2017:09:05 06:32:47
36880017916, 61.596730, 23.345313, 2017:09:05 06:23:24
36671806020, 61.606702, 23.348866, 2017:09:05 06:18:04
36671801660, 61.606719, 23.348872, 2017:09:05 06:17:31
36926936781, 61.606666, 23.349166, 2017:09:05 06:16:39
36897037772, 64.602916, 27.802738, 2017:08:28 14:59:54
36926271411, 64.602916, 27.802738, 2017:08:28 14:53:55
36879299086, 60.152500, 24.630833, 2017:09:02 18:30:31
36879298716, 60.152500, 24.630833, 2017:09:05 14:49:40
37067515615, 61.197548, 28.580074, 2013:01:01 00:00:34
36896382842, 60.152500, 24.630833, 2017:07:21 18:35:33
36232395994, 60.152500, 24.630833, 2017:07:21 18:34:42
36896378482, 60.152500, 24.630833, 2017:07:15 21:29:46
37067166585, 60.152500, 24.630833, 2017:07:15 19:01:23
36878774266, 60.152500, 24.630833, 2017:07:15 19:01:43
36669961540, 60.150136, 24.283061, 2016:05:28 13:48:59
36925239911, 60.150136, 24.283061, 2016:05:28 13:49:09
36231965284, 60.150138, 24.283072, 2016:05:28 13:49:27
36231836924, 60.169211, 24.937927, None
37066389835, 60.322944, 24.518638, 2016:06:11 17:11:45
36894831582, 60.152500, 24.630833, 2017:09:05 20:56:47
36894831422, 60.152500, 24.630833, 2017:09:05 16:29:56
36924233181, 60.152500, 24.630833, 2017:09:05 17:18:48
36877241186, 60.317222, 24.970555, 2017:09:06 09:03:11
36257200383, 60.404519, 25.106772, 2017:09:03 11:14:30
36668275360, 60.403802, 25.106563, 2017:09:03 10:32:10
36668274780, 60.404763, 25.106936, 2017:09:03 11:12:18
36668274930, 60.404694, 25.106786, 2017:09:03 11:13:09
36668274470, 60.405697, 25.107177, 2017:09:03 10:49:31
36668274670, 60.405588, 25.107163, 2017:09:03 10:41:37
36923645691, 60.405536, 25.107186, 2017:09:03 11:04:08
37064903075, 60.403794, 25.106577, 2017:09:03 10:32:17
36923557451, 63.054103, 22.903661, 2017:09:06 10:18:06
36256729783, 62.881722, 24.799163, 2017:09:06 09:14:19
36666767660, 61.044284, 28.145170, 2005:07:02 10:52:57
36228517204, 62.314995, 28.389165, 2017:09:04 17:41:33
36255657823, 62.314995, 28.389165, 2017:09:04 17:58:18
37062674595, 60.211707, 25.077162, 2017:08:18 07:48:55
36227316134, 63.054103, 22.903661, 2017:09:06 10:18:52
36227279484, 63.054103, 22.903661, 2017:09:06 10:14:03
36891273372, 63.054356, 22.901794, 2017:09:06 09:40:01
36227078654, 64.490144, 27.058250, 2017:09:04 17:26:28
36873506206, 64.461038, 27.094030, 2017:09:04 13:51:47
36872586526, 66.542934, 25.834693, None
